ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_taken(min),distance
5623,PUNERES05DEL01,18.543626,73.905101,18.613626,73.975101,31,10.724750462255022
A1B1,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,25,4.596251207088927
3880,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,21,4.596543327364382
3F32,PUNERES08DEL02,18.53408,73.89852,18.55408,73.91852,10,3.064508186852737
9413,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,44,12.256687342592269
4840,PUNERES11DEL03,18.533811,73.899315,18.623811,73.989315,33,13.788957415778517
BB94,PUNERES12DEL02,18.520016,73.830547,18.570016,73.880547,52,7.661250453808297
889D,PUNERES15DEL02,18.636215,73.751081,18.656215,73.771081,10,3.063638579712219
1051,PUNERES04DEL02,18.51421,73.838429,18.53421,73.858429,19,3.0646768621690934
5D6,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,21,6.128551257919138
A97E,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,25,7.660895664241821
22CC,PUNERES09DEL02,18.536562,73.896485,18.666562,74.026485,18,19.916122613819716
8AB2,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,28,3.064335674796853
4662,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,25,19.917359352866207
1B9E,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,21,1.5322206834602052
A40D,PUNERES01DEL03,18.569156,73.774723,18.659156,73.864723,11,13.787603106955784
6C68,PUNERES08DEL03,18.53408,73.89852,18.56408,73.92852,31,4.596698554557205
84EF,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,39,10.723264172167632
402D,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,33,9.193014472266961
8DAA,PUNERES04DEL01,18.51421,73.838429,18.58421,73.908429,34,10.72562572441868
1579,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,18,12.256574293065658
2C80,PUNERES20DEL02,18.592718,73.773572,18.642718,73.823572,22,7.659703978703409
BD65,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,22,4.596543327364382
4F98,PUNERES010DEL01,18.539299,73.897902,18.609299,73.967902,16,10.724879289478304
48A6,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,28,4.596439723177665
92A,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,31,9.192951167083441
3BD2,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,11,4.596251207088927
36B0,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,30,3.0644871057616703
4F17,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,24,19.915585713443292
A030,PUNERES13DEL01,18.56245,73.916619,18.57245,73.926619,13,1.5321547990764783
2524,PUNERES11DEL01,18.533811,73.899315,18.643811,74.009315,42,16.85270156392274
39F6,PUNERES010DEL03,18.539299,73.897902,18.569299,73.927902,20,4.59663204175947
55E,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,27,7.661331134220826
60FD,PUNERES12DEL01,18.520016,73.830547,18.560016,73.870547,12,6.129085334979291
4178,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,35,6.128249797982013
B909,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,21,13.789066440485813
1964,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,32,13.788581570141362
3081,PUNERES13DEL01,18.56245,73.916619,18.63245,73.986619,43,10.724189700859583
76B3,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,51,19.917359352866207
1886,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,20,7.660957436559021
7ACF,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,22,19.914688541860013
4E3F,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,46,13.788581570141362
59B8,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,36,13.789707457540985
B168,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,20,12.257021346006622
9A9B,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,31,9.192290417405088
4.6E+06,PUNERES03DEL02,18.554382,73.798206,18.634382,73.878206,15,12.256321133212229
AF4A,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,35,16.849904095492622
83D,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,31,10.725453068738938
95FF,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,38,19.915971082561146
E81,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,43,1.532229188735096
9E9A,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,34,9.19151681625338
3732,PUNERES12DEL01,18.520016,73.830547,18.560016,73.870547,29,6.129085334979291
86C5,PUNERES07DEL03,18.546947,73.900626,18.606947,73.960626,17,9.192686206949302
523A,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,20,19.915585713443292
110F,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,34,19.91059239709516
5143,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,17,6.128363939648455
1B5A,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,11,16.852241972645785
248F,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,20,16.851875921653388
66D5,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,26,7.660205777239119
805F,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,43,16.851371030914212
B279,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,46,16.851875921653388
82D0,PUNERES12DEL01,18.520016,73.830547,18.560016,73.870547,30,6.129085334979291
3AAF,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,21,16.851738065958607
4D5C,PUNERES06DEL03,18.546258,73.904337,18.606258,73.964337,13,9.192703790075944
C2F,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,32,7.66101794664148
6F5C,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,26,10.724430107278945
5A2E,PUNERES13DEL03,18.56245,73.916619,18.59245,73.946619,15,4.596336792438924
9CA6,PUNERES08DEL01,18.53408,73.89852,18.60408,73.96852,54,10.725034637880958
763A,PUNERES01DEL01,18.569156,73.774723,18.639156,73.844723,38,10.723989806656368
B802,PUNERES19DEL03,18.563934,73.915367,18.593934,73.945367,24,4.596317855297838
6773,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,13,12.254988311075596
250A,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,21,7.660840811905797
B77E,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,28,3.0640094555094217
841,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,16,16.852118690780628
8EEF,PUNERES04DEL03,18.51421,73.838429,18.54421,73.868429,15,4.596951629499115
819C,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,17,4.5969260911847485
794A,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,45,1.5322206834602052
3050,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,15,7.660957436559021
388E,PUNERES16DEL01,18.536718,73.830327,18.546719,73.840328,18,1.5324173514302288
8F19,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,49,16.85352490584544
713C,PUNERES12DEL02,18.520016,73.830547,18.570016,73.880547,30,7.661250453808297
2DF5,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,10,1.5322885596942126
6DBC,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,28,7.660895664241821
32A3,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,11,16.851371030914212
8327,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,36,7.660692882261043
1596,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,30,12.257619701209578
7264,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,38,19.917359352866207
89BC,PUNERES14DEL02,18.516216,73.842527,18.646216,73.972527,19,19.9172484157288
6073,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,40,19.916194656540203
2B76,PUNERES13DEL01,18.56245,73.916619,18.57245,73.926619,29,1.5321547990764783
96C,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,23,12.257687886802879
8E+71,PUNERES15DEL01,18.636215,73.751081,18.746215,73.861081,20,16.847895631642253
48DC,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,30,10.72504264384306
48C4,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,10,3.064335674796853
3EEC,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,24,6.128639386843045
2F48,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,22,12.25701219409813
1BC0,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,25,1.5323596444882273
9A38,PUNERES01DEL03,18.569156,73.774723,18.659156,73.864723,16,13.787603106955784
5045,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,23,6.128249797982013
6CEF,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,28,16.851371030914212
322F,PUNERES11DEL03,18.533811,73.899315,18.563811,73.929315,15,4.59670198232987
687D,PUNERES02DEL03,18.55144,73.804855,18.58144,73.834855,26,4.596477246826326
8B41,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,20,3.0644857806760535
8DDA,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,18,7.66101794664148
7105,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,30,10.725127399399225
663B,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,24,3.0644270930248725
608B,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,46,12.25700312192057
3552,PUNERES15DEL02,18.636215,73.751081,18.716215,73.831081,18,12.253528674537144
1447,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,29,16.852688970823085
5380,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,24,13.789066440485813
830B,PUNERES19DEL03,18.563934,73.915367,18.593934,73.945367,33,4.596317855297838
7755,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,37,13.789707457540985
1C9C,PUNERES16DEL01,18.536718,73.830327,18.576718,73.870328,20,6.1288740968464825
42ED,PUNERES08DEL02,18.53408,73.89852,18.55408,73.91852,33,3.064508186852737
5A99,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,27,4.596576884051942
3ECF,PUNERES16DEL01,18.536718,73.830327,18.576718,73.870328,16,6.1288740968464825
6D2,PUNERES04DEL01,18.51421,73.838429,18.62421,73.948429,30,16.85361872985359
2532,PUNERES06DEL01,18.546258,73.904337,18.556258,73.914337,23,1.5322236104030795
A238,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,10,4.596439723177665
855D,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,30,10.724960763776828
D2D,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,38,12.256574293065658
5EBA,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,11,6.128363939648455
4539,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,22,1.5323511358881128
612E,PUNERES20DEL01,18.592718,73.773572,18.602718,73.783572,16,1.5320260227341909
B6DC,PUNERES08DEL02,18.53408,73.89852,18.55408,73.91852,13,3.064508186852737
25C6,PUNERES13DEL01,18.56245,73.916619,18.57245,73.926619,19,1.5321547990764783
BE54,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,47,19.917038235830073
C9B,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,38,9.19151681625338
1B96,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,15,9.192496429758327
1D1E,PUNERES14DEL03,18.516216,73.842527,18.606216,73.932527,44,13.789630729980562
371C,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,27,4.596251207088927
846C,PUNERES15DEL01,18.636215,73.751081,18.706215,73.821081,16,10.721987300671117
38B5,PUNERES17DEL03,18.530963,73.828972,18.560963,73.858972,45,4.596738270616882
727,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,30,6.128551257919138
7D3C,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,23,1.5322531674035038
1852,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,26,6.128249797982013
A504,PUNERES15DEL03,18.636215,73.751081,18.726215,73.841081,28,13.785027203355993
2614,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,29,12.255817809722812
9F71,PUNERES18DEL01,18.593481,73.785901,18.603481,73.795901,17,1.5320227740641719
7F16,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,13,3.064335674796853
82C2,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,32,1.5322885596942126
95A4,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,31,1.532229188735096
B945,PUNERES09DEL01,18.536562,73.896485,18.646562,74.006485,17,16.852572769450653
BDEE,PUNERES16DEL01,18.536718,73.830327,18.646718,73.940327,22,16.85256546543028
B979,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,42,19.915298664494234
5620,PUNERES14DEL01,18.516216,73.842527,18.586216,73.912527,21,10.725566076623075
7A92,PUNERES15DEL01,18.636215,73.751081,18.746215,73.861081,28,16.847895631642253
10F1,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,33,12.256574293065658
7BFE,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,54,12.256046315965444
51DF,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,21,13.788947117364545
246F,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,19,6.128850978538233
3A91,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,29,1.5322015943257514
65AA,PUNERES08DEL02,18.53408,73.89852,18.66408,74.02852,32,19.916260009775193
B49,PUNERES12DEL01,18.520016,73.830547,18.530016,73.840547,16,1.5323350156090414
8396,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,27,12.254988311075596
65DD,PUNERES010DEL01,18.539299,73.897902,18.649299,74.007902,32,16.852444613264275
B9B1,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,49,19.916274899797408
AE10,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,37,10.72467208673564
2BA5,PUNERES06DEL02,18.546258,73.904337,18.566258,73.924337,30,3.064404727369966
295F,PUNERES03DEL01,18.554382,73.798206,18.664382,73.908206,42,16.851738065958607
5399,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,22,4.596576884051942
9FA2,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,20,12.256927745913815
A48E,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,32,12.257490517738452
8ADC,PUNERES19DEL02,18.563934,73.915367,18.643935,73.995367,26,12.256076445468295
30FF,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,26,7.66095172081025
94CA,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,20,6.128899374764089
2FCD,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,54,12.257490517738452
A850,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,23,1.532229188735096
7F31,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,17,1.5318406299867455
5848,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,26,12.257490517738452
AF5C,PUNERES20DEL02,18.592718,73.773572,18.672718,73.853572,21,12.25501434480783
3B11,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,27,7.660205777239119
7D72,PUNERES16DEL01,18.536718,73.830327,18.576718,73.870328,10,6.1288740968464825
3744,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,39,10.725127399399225
242C,PUNERES20DEL02,18.592718,73.773572,18.722718,73.903572,27,19.913009545593138
AAAE,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,53,7.660582694185052
A33E,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,37,10.72504264384306
48AE,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,12,9.193520993944183
82A7,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,19,7.660348489150972
75A5,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,32,6.128684140033282
F73,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,15,6.128551257919138
83BA,PUNERES01DEL03,18.569156,73.774723,18.599156,73.804723,21,4.596251207088927
6803,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,14,7.66074883742589
D2F,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,27,1.5322531674035038
D6D,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,30,7.66095172081025
3B44,PUNERES16DEL01,18.536718,73.830327,18.646718,73.940327,29,16.85256546543028
1183,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,41,16.851045489710874
127E,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,27,12.257619701209578
7402,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,32,16.851045489710874
195E,PUNERES20DEL01,18.592718,73.773572,18.632718,73.813572,33,6.127848457033505
3F8A,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,13,3.064267071068136
9E+88,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,18,12.257619701209578
2D81,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,32,1.5322015943257514
5C1B,PUNERES18DEL02,18.593481,73.785901,18.613481,73.805901,19,3.064002956584147
8F38,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,24,3.0644857806760535
3932,PUNERES03DEL01,18.554382,73.798206,18.594382,73.838206,20,6.128501214162246
75A9,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,17,3.064398872055142
5042,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,30,7.66074883742589
52C6,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,27,12.256421318543588
E63,PUNERES06DEL01,18.546258,73.904337,18.556258,73.914337,34,1.5322236104030795
8E+19,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,17,9.193014472266961
42D,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,45,19.916432533839362
BAF8,PUNERES12DEL03,18.520016,73.830547,18.550016,73.860547,21,4.596877706640377
41B9,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,10,4.595393825646015
6077,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,24,1.532229188735096
43A3,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,24,1.5323511358881128
3CD5,PUNERES17DEL03,18.530963,73.828972,18.590963,73.888972,34,9.193093962702912
3000,PUNERES09DEL03,18.536562,73.896485,18.566562,73.926485,28,4.596666925181527
1AD9,PUNERES09DEL02,18.536562,73.896485,18.666562,74.026485,36,19.916122613819716
7DA5,PUNERES03DEL02,18.554382,73.798206,18.604382,73.848206,16,7.66052012420465
68B3,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,22,19.914686965545187
5DE9,PUNERES08DEL02,18.53408,73.89852,18.55408,73.91852,30,3.064508186852737
3254,PUNERES08DEL03,18.53408,73.89852,18.56408,73.92852,17,4.596698554557205
3D75,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,29,10.725453068738938
B2E0,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,13,7.66074883742589
26AE,PUNERES20DEL02,18.592718,73.773572,18.672718,73.853572,21,12.25501434480783
6924,PUNERES13DEL01,18.56245,73.916619,18.57245,73.926619,13,1.5321547990764783
6AB2,PUNERES15DEL01,18.636215,73.751081,18.706215,73.821081,37,10.721987300671117
8E9C,PUNERES15DEL02,18.636215,73.751081,18.716215,73.831081,22,12.253528674537144
4362,PUNERES11DEL03,18.533811,73.899315,18.623811,73.989315,22,13.788957415778517
15C4,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,16,1.5322885596942126
24CD,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,26,10.725127399399225
A736,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,23,3.0643351463849164
B4E0,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,11,7.660895664241821
A0D6,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,29,4.595940524023754
18DD,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,24,13.787860239172547
961A,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,27,7.660957436559021
3BCE,PUNERES20DEL03,18.592718,73.773572,18.682718,73.863572,33,13.786698988713738
4A07,PUNERES02DEL03,18.55144,73.804855,18.61144,73.864855,20,9.192571532077613
7DA3,PUNERES17DEL02,18.530963,73.828972,18.660963,73.958972,48,19.916432533839362
5BFD,PUNERES01DEL01,18.569156,73.774723,18.639156,73.844723,37,10.723989806656368
240E,PUNERES08DEL01,18.53408,73.89852,18.54408,73.90852,22,1.5322753274864631
32EC,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,22,9.192290417405088
151D,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,17,7.660205777239119
5C61,PUNERES14DEL03,18.516216,73.842527,18.576216,73.902527,48,9.193469879776632
6F80,PUNERES010DEL01,18.539299,73.897902,18.609299,73.967902,33,10.724879289478304
A2FB,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,30,13.788947117364545
3370,PUNERES05DEL02,18.543626,73.905101,18.593626,73.955101,22,7.66074883742589
37DA,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,29,19.91296718928853
48F0,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,24,6.128639386843045
5020,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,26,16.849904095492622
1FBB,PUNERES09DEL01,18.536562,73.896485,18.546562,73.906485,35,1.5322647895213353
A01D,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,36,19.917038235830073
9EFF,PUNERES07DEL03,18.546947,73.900626,18.576947,73.930626,42,4.596534542243907
2115,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,34,7.661373718933812
1F21,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,39,19.916194656540203
97CA,PUNERES010DEL03,18.539299,73.897902,18.629299,73.987902,35,13.788747286078188
5992,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,30,7.660957436559021
